Entity,Code,Date,Total_Deaths,Days5deaths
Malaysia,MYS,08-Jan-20,0,
Malaysia,MYS,09-Jan-20,0,
Malaysia,MYS,10-Jan-20,0,
Malaysia,MYS,11-Jan-20,0,
Malaysia,MYS,12-Jan-20,0,
Malaysia,MYS,13-Jan-20,0,
Malaysia,MYS,14-Jan-20,0,
Malaysia,MYS,15-Jan-20,0,
Malaysia,MYS,16-Jan-20,0,
Malaysia,MYS,17-Jan-20,0,
Malaysia,MYS,18-Jan-20,0,
Malaysia,MYS,19-Jan-20,0,
Malaysia,MYS,20-Jan-20,0,
Malaysia,MYS,21-Jan-20,0,
Malaysia,MYS,22-Jan-20,0,
Malaysia,MYS,23-Jan-20,0,
Malaysia,MYS,24-Jan-20,0,
Malaysia,MYS,25-Jan-20,0,
Malaysia,MYS,26-Jan-20,0,
Malaysia,MYS,27-Jan-20,0,
Malaysia,MYS,28-Jan-20,0,
Malaysia,MYS,29-Jan-20,0,
Malaysia,MYS,30-Jan-20,0,
Malaysia,MYS,31-Jan-20,0,
Malaysia,MYS,01-Feb-20,0,
Malaysia,MYS,02-Feb-20,0,
Malaysia,MYS,03-Feb-20,0,
Malaysia,MYS,04-Feb-20,0,
Malaysia,MYS,05-Feb-20,0,
Malaysia,MYS,06-Feb-20,0,
Malaysia,MYS,07-Feb-20,0,
Malaysia,MYS,08-Feb-20,0,
Malaysia,MYS,09-Feb-20,0,
Malaysia,MYS,10-Feb-20,0,
Malaysia,MYS,11-Feb-20,0,
Malaysia,MYS,12-Feb-20,0,
Malaysia,MYS,13-Feb-20,0,
Malaysia,MYS,14-Feb-20,0,
Malaysia,MYS,15-Feb-20,0,
Malaysia,MYS,16-Feb-20,0,
Malaysia,MYS,17-Feb-20,0,
Malaysia,MYS,18-Feb-20,0,
Malaysia,MYS,19-Feb-20,0,
Malaysia,MYS,20-Feb-20,0,
Malaysia,MYS,21-Feb-20,0,
Malaysia,MYS,22-Feb-20,0,
Malaysia,MYS,23-Feb-20,0,
Malaysia,MYS,24-Feb-20,0,
Malaysia,MYS,25-Feb-20,0,
Malaysia,MYS,26-Feb-20,0,
Malaysia,MYS,27-Feb-20,0,
Malaysia,MYS,28-Feb-20,0,
Malaysia,MYS,29-Feb-20,0,
Malaysia,MYS,01-Mar-20,0,
Malaysia,MYS,02-Mar-20,0,
Malaysia,MYS,04-Mar-20,0,
Malaysia,MYS,05-Mar-20,0,
Malaysia,MYS,06-Mar-20,0,
Malaysia,MYS,07-Mar-20,0,
Malaysia,MYS,08-Mar-20,0,
Malaysia,MYS,09-Mar-20,0,
Malaysia,MYS,10-Mar-20,0,
Malaysia,MYS,11-Mar-20,0,
Malaysia,MYS,12-Mar-20,0,
Malaysia,MYS,13-Mar-20,0,
Malaysia,MYS,14-Mar-20,0,
Malaysia,MYS,15-Mar-20,0,
Malaysia,MYS,16-Mar-20,0,
Malaysia,MYS,17-Mar-20,0,
Malaysia,MYS,18-Mar-20,2,
Malaysia,MYS,19-Mar-20,2,
Malaysia,MYS,20-Mar-20,2,
Malaysia,MYS,21-Mar-20,2,
Malaysia,MYS,22-Mar-20,4,
Malaysia,MYS,23-Mar-20,10,0
Malaysia,MYS,24-Mar-20,14,1
Malaysia,MYS,25-Mar-20,15,2
Malaysia,MYS,26-Mar-20,19,3
Malaysia,MYS,27-Mar-20,23,4
Malaysia,MYS,28-Mar-20,26,5
Malaysia,MYS,29-Mar-20,27,6
Malaysia,MYS,30-Mar-20,34,7
Malaysia,MYS,31-Mar-20,37,8
Malaysia,MYS,01-Apr-20,37,9
Malaysia,MYS,02-Apr-20,45,10
Malaysia,MYS,03-Apr-20,50,11
Malaysia,MYS,04-Apr-20,53,12
Maldives,MDV,08-Mar-20,0,
Maldives,MDV,09-Mar-20,0,
Maldives,MDV,11-Mar-20,0,
Maldives,MDV,12-Mar-20,0,
Maldives,MDV,14-Mar-20,0,
Maldives,MDV,15-Mar-20,0,
Maldives,MDV,16-Mar-20,0,
Maldives,MDV,17-Mar-20,0,
Maldives,MDV,18-Mar-20,0,
Maldives,MDV,19-Mar-20,0,
Maldives,MDV,20-Mar-20,0,
Maldives,MDV,21-Mar-20,0,
Maldives,MDV,22-Mar-20,0,
Maldives,MDV,23-Mar-20,0,
Maldives,MDV,24-Mar-20,0,
Maldives,MDV,25-Mar-20,0,
Maldives,MDV,26-Mar-20,0,
Maldives,MDV,27-Mar-20,0,
Maldives,MDV,28-Mar-20,0,
Maldives,MDV,29-Mar-20,0,
Maldives,MDV,30-Mar-20,0,
Maldives,MDV,31-Mar-20,0,
Maldives,MDV,01-Apr-20,0,
Maldives,MDV,02-Apr-20,0,
Maldives,MDV,03-Apr-20,0,
Maldives,MDV,04-Apr-20,0,
Mali,MLI,26-Mar-20,0,
Mali,MLI,27-Mar-20,0,
Mali,MLI,28-Mar-20,0,
Mali,MLI,29-Mar-20,0,
Mali,MLI,30-Mar-20,0,
Mali,MLI,31-Mar-20,0,
Mali,MLI,01-Apr-20,1,
Mali,MLI,02-Apr-20,1,
Mali,MLI,03-Apr-20,3,
Mali,MLI,04-Apr-20,3,
Malta,MLT,08-Mar-20,0,
Malta,MLT,10-Mar-20,0,
Malta,MLT,12-Mar-20,0,
Malta,MLT,13-Mar-20,0,
Malta,MLT,14-Mar-20,0,
Malta,MLT,15-Mar-20,0,
Malta,MLT,16-Mar-20,0,
Malta,MLT,17-Mar-20,0,
Malta,MLT,18-Mar-20,0,
Malta,MLT,19-Mar-20,0,
Malta,MLT,20-Mar-20,0,
Malta,MLT,21-Mar-20,0,
Malta,MLT,22-Mar-20,0,
Malta,MLT,23-Mar-20,0,
Malta,MLT,24-Mar-20,0,
Malta,MLT,25-Mar-20,0,
Malta,MLT,26-Mar-20,0,
Malta,MLT,27-Mar-20,0,
Malta,MLT,28-Mar-20,0,
Malta,MLT,29-Mar-20,0,
Malta,MLT,30-Mar-20,0,
Malta,MLT,31-Mar-20,0,
Malta,MLT,01-Apr-20,0,
Malta,MLT,02-Apr-20,0,
Malta,MLT,03-Apr-20,0,
Malta,MLT,04-Apr-20,0,
Mauritania,MRT,15-Mar-20,0,
Mauritania,MRT,16-Mar-20,0,
Mauritania,MRT,17-Mar-20,0,
Mauritania,MRT,18-Mar-20,0,
Mauritania,MRT,19-Mar-20,0,
Mauritania,MRT,20-Mar-20,0,
Mauritania,MRT,21-Mar-20,0,
Mauritania,MRT,22-Mar-20,0,
Mauritania,MRT,23-Mar-20,0,
Mauritania,MRT,24-Mar-20,0,
Mauritania,MRT,25-Mar-20,0,
Mauritania,MRT,26-Mar-20,0,
Mauritania,MRT,27-Mar-20,0,
Mauritania,MRT,28-Mar-20,0,
Mauritania,MRT,29-Mar-20,0,
Mauritania,MRT,30-Mar-20,0,
Mauritania,MRT,31-Mar-20,0,
Mauritania,MRT,01-Apr-20,0,
Mauritania,MRT,02-Apr-20,0,
Mauritania,MRT,03-Apr-20,1,
Mauritania,MRT,04-Apr-20,1,
Mauritius,MUS,20-Mar-20,0,
Mauritius,MUS,21-Mar-20,0,
Mauritius,MUS,22-Mar-20,1,
Mauritius,MUS,23-Mar-20,2,
Mauritius,MUS,24-Mar-20,2,
Mauritius,MUS,25-Mar-20,2,
Mauritius,MUS,26-Mar-20,2,
Mauritius,MUS,27-Mar-20,2,
Mauritius,MUS,28-Mar-20,2,
Mauritius,MUS,29-Mar-20,2,
Mauritius,MUS,30-Mar-20,3,
Mauritius,MUS,31-Mar-20,3,
Mauritius,MUS,01-Apr-20,3,
Mauritius,MUS,02-Apr-20,5,0
Mauritius,MUS,03-Apr-20,7,1
Mauritius,MUS,04-Apr-20,7,2
Mexico,MEX,31-Dec-19,0,
Mexico,MEX,01-Jan-20,0,
Mexico,MEX,02-Jan-20,0,
Mexico,MEX,03-Jan-20,0,
Mexico,MEX,04-Jan-20,0,
Mexico,MEX,05-Jan-20,0,
Mexico,MEX,06-Jan-20,0,
Mexico,MEX,07-Jan-20,0,
Mexico,MEX,08-Jan-20,0,
Mexico,MEX,09-Jan-20,0,
Mexico,MEX,10-Jan-20,0,
Mexico,MEX,11-Jan-20,0,
Mexico,MEX,12-Jan-20,0,
Mexico,MEX,13-Jan-20,0,
Mexico,MEX,14-Jan-20,0,
Mexico,MEX,15-Jan-20,0,
Mexico,MEX,16-Jan-20,0,
Mexico,MEX,17-Jan-20,0,
Mexico,MEX,18-Jan-20,0,
Mexico,MEX,19-Jan-20,0,
Mexico,MEX,20-Jan-20,0,
Mexico,MEX,21-Jan-20,0,
Mexico,MEX,22-Jan-20,0,
Mexico,MEX,23-Jan-20,0,
Mexico,MEX,24-Jan-20,0,
Mexico,MEX,25-Jan-20,0,
Mexico,MEX,26-Jan-20,0,
Mexico,MEX,27-Jan-20,0,
Mexico,MEX,28-Jan-20,0,
Mexico,MEX,29-Jan-20,0,
Mexico,MEX,30-Jan-20,0,
Mexico,MEX,31-Jan-20,0,
Mexico,MEX,01-Feb-20,0,
Mexico,MEX,02-Feb-20,0,
Mexico,MEX,03-Feb-20,0,
Mexico,MEX,04-Feb-20,0,
Mexico,MEX,05-Feb-20,0,
Mexico,MEX,06-Feb-20,0,
Mexico,MEX,07-Feb-20,0,
Mexico,MEX,08-Feb-20,0,
Mexico,MEX,09-Feb-20,0,
Mexico,MEX,10-Feb-20,0,
Mexico,MEX,11-Feb-20,0,
Mexico,MEX,12-Feb-20,0,
Mexico,MEX,13-Feb-20,0,
Mexico,MEX,14-Feb-20,0,
Mexico,MEX,15-Feb-20,0,
Mexico,MEX,16-Feb-20,0,
Mexico,MEX,17-Feb-20,0,
Mexico,MEX,18-Feb-20,0,
Mexico,MEX,19-Feb-20,0,
Mexico,MEX,20-Feb-20,0,
Mexico,MEX,21-Feb-20,0,
Mexico,MEX,22-Feb-20,0,
Mexico,MEX,23-Feb-20,0,
Mexico,MEX,24-Feb-20,0,
Mexico,MEX,25-Feb-20,0,
Mexico,MEX,26-Feb-20,0,
Mexico,MEX,27-Feb-20,0,
Mexico,MEX,28-Feb-20,0,
Mexico,MEX,29-Feb-20,0,
Mexico,MEX,01-Mar-20,0,
Mexico,MEX,02-Mar-20,0,
Mexico,MEX,09-Mar-20,0,
Mexico,MEX,12-Mar-20,0,
Mexico,MEX,13-Mar-20,0,
Mexico,MEX,14-Mar-20,0,
Mexico,MEX,15-Mar-20,0,
Mexico,MEX,16-Mar-20,0,
Mexico,MEX,17-Mar-20,0,
Mexico,MEX,18-Mar-20,0,
Mexico,MEX,19-Mar-20,0,
Mexico,MEX,20-Mar-20,0,
Mexico,MEX,21-Mar-20,2,
Mexico,MEX,22-Mar-20,2,
Mexico,MEX,23-Mar-20,2,
Mexico,MEX,24-Mar-20,4,
Mexico,MEX,25-Mar-20,5,0
Mexico,MEX,26-Mar-20,5,1
Mexico,MEX,27-Mar-20,8,2
Mexico,MEX,28-Mar-20,12,3
Mexico,MEX,29-Mar-20,16,4
Mexico,MEX,30-Mar-20,20,5
Mexico,MEX,31-Mar-20,28,6
Mexico,MEX,01-Apr-20,29,7
Mexico,MEX,02-Apr-20,37,8
Mexico,MEX,03-Apr-20,37,9
Mexico,MEX,04-Apr-20,60,10
Moldova,MDA,08-Mar-20,0,
Moldova,MDA,11-Mar-20,0,
Moldova,MDA,12-Mar-20,0,
Moldova,MDA,13-Mar-20,0,
Moldova,MDA,14-Mar-20,0,
Moldova,MDA,15-Mar-20,0,
Moldova,MDA,16-Mar-20,0,
Moldova,MDA,17-Mar-20,0,
Moldova,MDA,18-Mar-20,0,
Moldova,MDA,19-Mar-20,1,
Moldova,MDA,20-Mar-20,1,
Moldova,MDA,21-Mar-20,1,
Moldova,MDA,22-Mar-20,1,
Moldova,MDA,23-Mar-20,1,
Moldova,MDA,24-Mar-20,1,
Moldova,MDA,25-Mar-20,1,
Moldova,MDA,26-Mar-20,1,
Moldova,MDA,27-Mar-20,1,
Moldova,MDA,28-Mar-20,2,
Moldova,MDA,29-Mar-20,2,
Moldova,MDA,30-Mar-20,2,
Moldova,MDA,31-Mar-20,2,
Moldova,MDA,01-Apr-20,4,
Moldova,MDA,02-Apr-20,5,0
Moldova,MDA,03-Apr-20,6,1
Moldova,MDA,04-Apr-20,8,2
Monaco,MCO,31-Dec-19,0,
Monaco,MCO,01-Jan-20,0,
Monaco,MCO,02-Jan-20,0,
Monaco,MCO,03-Jan-20,0,
Monaco,MCO,04-Jan-20,0,
Monaco,MCO,05-Jan-20,0,
Monaco,MCO,06-Jan-20,0,
Monaco,MCO,07-Jan-20,0,
Monaco,MCO,08-Jan-20,0,
Monaco,MCO,09-Jan-20,0,
Monaco,MCO,10-Jan-20,0,
Monaco,MCO,11-Jan-20,0,
Monaco,MCO,12-Jan-20,0,
Monaco,MCO,13-Jan-20,0,
Monaco,MCO,14-Jan-20,0,
Monaco,MCO,15-Jan-20,0,
Monaco,MCO,16-Jan-20,0,
Monaco,MCO,17-Jan-20,0,
Monaco,MCO,18-Jan-20,0,
Monaco,MCO,19-Jan-20,0,
Monaco,MCO,20-Jan-20,0,
Monaco,MCO,21-Jan-20,0,
Monaco,MCO,22-Jan-20,0,
Monaco,MCO,23-Jan-20,0,
Monaco,MCO,24-Jan-20,0,
Monaco,MCO,25-Jan-20,0,
Monaco,MCO,26-Jan-20,0,
Monaco,MCO,27-Jan-20,0,
Monaco,MCO,28-Jan-20,0,
Monaco,MCO,29-Jan-20,0,
Monaco,MCO,30-Jan-20,0,
Monaco,MCO,31-Jan-20,0,
Monaco,MCO,01-Feb-20,0,
Monaco,MCO,02-Feb-20,0,
Monaco,MCO,03-Feb-20,0,
Monaco,MCO,04-Feb-20,0,
Monaco,MCO,05-Feb-20,0,
Monaco,MCO,06-Feb-20,0,
Monaco,MCO,07-Feb-20,0,
Monaco,MCO,08-Feb-20,0,
Monaco,MCO,09-Feb-20,0,
Monaco,MCO,10-Feb-20,0,
Monaco,MCO,11-Feb-20,0,
Monaco,MCO,12-Feb-20,0,
Monaco,MCO,13-Feb-20,0,
Monaco,MCO,14-Feb-20,0,
Monaco,MCO,15-Feb-20,0,
Monaco,MCO,16-Feb-20,0,
Monaco,MCO,17-Feb-20,0,
Monaco,MCO,18-Feb-20,0,
Monaco,MCO,19-Feb-20,0,
Monaco,MCO,20-Feb-20,0,
Monaco,MCO,21-Feb-20,0,
Monaco,MCO,22-Feb-20,0,
Monaco,MCO,23-Feb-20,0,
Monaco,MCO,24-Feb-20,0,
Monaco,MCO,25-Feb-20,0,
Monaco,MCO,26-Feb-20,0,
Monaco,MCO,27-Feb-20,0,
Monaco,MCO,28-Feb-20,0,
Monaco,MCO,29-Feb-20,0,
Monaco,MCO,01-Mar-20,0,
Monaco,MCO,02-Mar-20,0,
Monaco,MCO,15-Mar-20,0,
Monaco,MCO,16-Mar-20,0,
Monaco,MCO,17-Mar-20,0,
Monaco,MCO,18-Mar-20,0,
Monaco,MCO,19-Mar-20,0,
Monaco,MCO,20-Mar-20,0,
Monaco,MCO,21-Mar-20,0,
Monaco,MCO,22-Mar-20,0,
Monaco,MCO,23-Mar-20,0,
Monaco,MCO,24-Mar-20,0,
Monaco,MCO,25-Mar-20,0,
Monaco,MCO,26-Mar-20,0,
Monaco,MCO,27-Mar-20,0,
Monaco,MCO,28-Mar-20,0,
Monaco,MCO,29-Mar-20,0,
Monaco,MCO,30-Mar-20,0,
Monaco,MCO,31-Mar-20,0,
Monaco,MCO,01-Apr-20,0,
Monaco,MCO,02-Apr-20,0,
Monaco,MCO,03-Apr-20,0,
Monaco,MCO,04-Apr-20,0,
Mongolia,MNG,10-Mar-20,0,
Mongolia,MNG,15-Mar-20,0,
Mongolia,MNG,18-Mar-20,0,
Mongolia,MNG,19-Mar-20,0,
Mongolia,MNG,20-Mar-20,0,
Mongolia,MNG,21-Mar-20,0,
Mongolia,MNG,22-Mar-20,0,
Mongolia,MNG,23-Mar-20,0,
Mongolia,MNG,24-Mar-20,0,
Mongolia,MNG,25-Mar-20,0,
Mongolia,MNG,26-Mar-20,0,
Mongolia,MNG,27-Mar-20,0,
Mongolia,MNG,28-Mar-20,0,
Mongolia,MNG,29-Mar-20,0,
Mongolia,MNG,30-Mar-20,0,
Mongolia,MNG,31-Mar-20,0,
Mongolia,MNG,01-Apr-20,0,
Mongolia,MNG,02-Apr-20,0,
Mongolia,MNG,03-Apr-20,0,
Mongolia,MNG,04-Apr-20,0,
Montenegro,MNE,18-Mar-20,0,
Montenegro,MNE,19-Mar-20,0,
Montenegro,MNE,20-Mar-20,0,
Montenegro,MNE,21-Mar-20,0,
Montenegro,MNE,22-Mar-20,0,
Montenegro,MNE,23-Mar-20,0,
Montenegro,MNE,24-Mar-20,0,
Montenegro,MNE,25-Mar-20,0,
Montenegro,MNE,26-Mar-20,0,
Montenegro,MNE,27-Mar-20,1,
Montenegro,MNE,28-Mar-20,1,
Montenegro,MNE,29-Mar-20,1,
Montenegro,MNE,30-Mar-20,1,
Montenegro,MNE,31-Mar-20,1,
Montenegro,MNE,01-Apr-20,1,
Montenegro,MNE,02-Apr-20,1,
Montenegro,MNE,03-Apr-20,2,
Montenegro,MNE,04-Apr-20,2,
Montserrat,MSR,21-Mar-20,0,
Montserrat,MSR,22-Mar-20,0,
Montserrat,MSR,23-Mar-20,0,
Montserrat,MSR,24-Mar-20,0,
Montserrat,MSR,25-Mar-20,0,
Montserrat,MSR,26-Mar-20,0,
Montserrat,MSR,27-Mar-20,0,
Montserrat,MSR,28-Mar-20,0,
Montserrat,MSR,29-Mar-20,0,
Montserrat,MSR,30-Mar-20,0,
Montserrat,MSR,31-Mar-20,0,
Montserrat,MSR,02-Apr-20,0,
Montserrat,MSR,03-Apr-20,0,
Montserrat,MSR,04-Apr-20,0,
Morocco,MAR,03-Mar-20,0,
Morocco,MAR,06-Mar-20,0,
Morocco,MAR,12-Mar-20,1,
Morocco,MAR,13-Mar-20,1,
Morocco,MAR,14-Mar-20,1,
Morocco,MAR,15-Mar-20,1,
Morocco,MAR,16-Mar-20,1,
Morocco,MAR,17-Mar-20,1,
Morocco,MAR,18-Mar-20,2,
Morocco,MAR,19-Mar-20,2,
Morocco,MAR,20-Mar-20,2,
Morocco,MAR,21-Mar-20,3,
Morocco,MAR,22-Mar-20,3,
Morocco,MAR,23-Mar-20,4,
Morocco,MAR,24-Mar-20,4,
Morocco,MAR,25-Mar-20,5,0
Morocco,MAR,26-Mar-20,6,1
Morocco,MAR,27-Mar-20,10,2
Morocco,MAR,28-Mar-20,23,3
Morocco,MAR,29-Mar-20,23,4
Morocco,MAR,30-Mar-20,26,5
Morocco,MAR,31-Mar-20,33,6
Morocco,MAR,01-Apr-20,36,7
Morocco,MAR,02-Apr-20,39,8
Morocco,MAR,03-Apr-20,44,9
Morocco,MAR,04-Apr-20,44,10
Mozambique,MOZ,23-Mar-20,0,
Mozambique,MOZ,24-Mar-20,0,
Mozambique,MOZ,25-Mar-20,0,
Mozambique,MOZ,26-Mar-20,0,
Mozambique,MOZ,27-Mar-20,0,
Mozambique,MOZ,28-Mar-20,0,
Mozambique,MOZ,29-Mar-20,0,
Mozambique,MOZ,30-Mar-20,0,
Mozambique,MOZ,31-Mar-20,0,
Mozambique,MOZ,01-Apr-20,0,
Mozambique,MOZ,02-Apr-20,0,
Mozambique,MOZ,03-Apr-20,0,
Mozambique,MOZ,04-Apr-20,0,
Myanmar,MMR,17-Mar-20,0,
Myanmar,MMR,24-Mar-20,0,
Myanmar,MMR,25-Mar-20,0,
Myanmar,MMR,26-Mar-20,0,
Myanmar,MMR,27-Mar-20,0,
Myanmar,MMR,28-Mar-20,0,
Myanmar,MMR,29-Mar-20,0,
Myanmar,MMR,30-Mar-20,0,
Myanmar,MMR,31-Mar-20,0,
Myanmar,MMR,01-Apr-20,1,
Myanmar,MMR,02-Apr-20,1,
Myanmar,MMR,03-Apr-20,1,
Myanmar,MMR,04-Apr-20,1,
Namibia,NAM,15-Mar-20,0,
Namibia,NAM,16-Mar-20,0,
Namibia,NAM,17-Mar-20,0,
Namibia,NAM,18-Mar-20,0,
Namibia,NAM,19-Mar-20,0,
Namibia,NAM,20-Mar-20,0,
Namibia,NAM,21-Mar-20,0,
Namibia,NAM,22-Mar-20,0,
Namibia,NAM,23-Mar-20,0,
Namibia,NAM,24-Mar-20,0,
Namibia,NAM,25-Mar-20,0,
Namibia,NAM,26-Mar-20,0,
Namibia,NAM,27-Mar-20,0,
Namibia,NAM,28-Mar-20,0,
Namibia,NAM,29-Mar-20,0,
Namibia,NAM,30-Mar-20,0,
Namibia,NAM,31-Mar-20,0,
Namibia,NAM,01-Apr-20,0,
Namibia,NAM,02-Apr-20,0,
Namibia,NAM,03-Apr-20,0,
Namibia,NAM,04-Apr-20,0,
Nepal,NPL,31-Dec-19,0,
Nepal,NPL,01-Jan-20,0,
Nepal,NPL,02-Jan-20,0,
Nepal,NPL,03-Jan-20,0,
Nepal,NPL,04-Jan-20,0,
Nepal,NPL,05-Jan-20,0,
Nepal,NPL,06-Jan-20,0,
Nepal,NPL,07-Jan-20,0,
Nepal,NPL,08-Jan-20,0,
Nepal,NPL,09-Jan-20,0,
Nepal,NPL,10-Jan-20,0,
Nepal,NPL,11-Jan-20,0,
Nepal,NPL,12-Jan-20,0,
Nepal,NPL,13-Jan-20,0,
Nepal,NPL,14-Jan-20,0,
Nepal,NPL,15-Jan-20,0,
Nepal,NPL,16-Jan-20,0,
Nepal,NPL,17-Jan-20,0,
Nepal,NPL,18-Jan-20,0,
Nepal,NPL,19-Jan-20,0,
Nepal,NPL,20-Jan-20,0,
Nepal,NPL,21-Jan-20,0,
Nepal,NPL,22-Jan-20,0,
Nepal,NPL,23-Jan-20,0,
Nepal,NPL,24-Jan-20,0,
Nepal,NPL,25-Jan-20,0,
Nepal,NPL,26-Jan-20,0,
Nepal,NPL,27-Jan-20,0,
Nepal,NPL,28-Jan-20,0,
Nepal,NPL,29-Jan-20,0,
Nepal,NPL,30-Jan-20,0,
Nepal,NPL,31-Jan-20,0,
Nepal,NPL,01-Feb-20,0,
Nepal,NPL,02-Feb-20,0,
Nepal,NPL,03-Feb-20,0,
Nepal,NPL,04-Feb-20,0,
Nepal,NPL,05-Feb-20,0,
Nepal,NPL,06-Feb-20,0,
Nepal,NPL,07-Feb-20,0,
Nepal,NPL,08-Feb-20,0,
Nepal,NPL,09-Feb-20,0,
Nepal,NPL,10-Feb-20,0,
Nepal,NPL,11-Feb-20,0,
Nepal,NPL,12-Feb-20,0,
Nepal,NPL,13-Feb-20,0,
Nepal,NPL,14-Feb-20,0,
Nepal,NPL,15-Feb-20,0,
Nepal,NPL,16-Feb-20,0,
Nepal,NPL,17-Feb-20,0,
Nepal,NPL,18-Feb-20,0,
Nepal,NPL,19-Feb-20,0,
Nepal,NPL,20-Feb-20,0,
Nepal,NPL,21-Feb-20,0,
Nepal,NPL,22-Feb-20,0,
Nepal,NPL,23-Feb-20,0,
Nepal,NPL,24-Feb-20,0,
Nepal,NPL,25-Feb-20,0,
Nepal,NPL,26-Feb-20,0,
Nepal,NPL,27-Feb-20,0,
Nepal,NPL,28-Feb-20,0,
Nepal,NPL,29-Feb-20,0,
Nepal,NPL,01-Mar-20,0,
Nepal,NPL,02-Mar-20,0,
Nepal,NPL,15-Mar-20,0,
Nepal,NPL,17-Mar-20,0,
Nepal,NPL,18-Mar-20,0,
Nepal,NPL,19-Mar-20,0,
Nepal,NPL,20-Mar-20,0,
Nepal,NPL,21-Mar-20,0,
Nepal,NPL,22-Mar-20,0,
Nepal,NPL,23-Mar-20,0,
Nepal,NPL,24-Mar-20,0,
Nepal,NPL,25-Mar-20,0,
Nepal,NPL,26-Mar-20,0,
Nepal,NPL,27-Mar-20,0,
Nepal,NPL,28-Mar-20,0,
Nepal,NPL,29-Mar-20,0,
Nepal,NPL,30-Mar-20,0,
Nepal,NPL,31-Mar-20,0,
Nepal,NPL,01-Apr-20,0,
Nepal,NPL,02-Apr-20,0,
Nepal,NPL,03-Apr-20,0,
Nepal,NPL,04-Apr-20,0,
Netherlands,NLD,31-Dec-19,0,
Netherlands,NLD,01-Jan-20,0,
Netherlands,NLD,02-Jan-20,0,
Netherlands,NLD,03-Jan-20,0,
Netherlands,NLD,04-Jan-20,0,
Netherlands,NLD,05-Jan-20,0,
Netherlands,NLD,06-Jan-20,0,
Netherlands,NLD,07-Jan-20,0,
Netherlands,NLD,08-Jan-20,0,
Netherlands,NLD,09-Jan-20,0,
Netherlands,NLD,10-Jan-20,0,
Netherlands,NLD,11-Jan-20,0,
Netherlands,NLD,12-Jan-20,0,
Netherlands,NLD,13-Jan-20,0,
Netherlands,NLD,14-Jan-20,0,
Netherlands,NLD,15-Jan-20,0,
Netherlands,NLD,16-Jan-20,0,
Netherlands,NLD,17-Jan-20,0,
Netherlands,NLD,18-Jan-20,0,
Netherlands,NLD,19-Jan-20,0,
Netherlands,NLD,20-Jan-20,0,
Netherlands,NLD,21-Jan-20,0,
Netherlands,NLD,22-Jan-20,0,
Netherlands,NLD,23-Jan-20,0,
Netherlands,NLD,24-Jan-20,0,
Netherlands,NLD,25-Jan-20,0,
Netherlands,NLD,26-Jan-20,0,
Netherlands,NLD,27-Jan-20,0,
Netherlands,NLD,28-Jan-20,0,
Netherlands,NLD,29-Jan-20,0,
Netherlands,NLD,30-Jan-20,0,
Netherlands,NLD,31-Jan-20,0,
Netherlands,NLD,01-Feb-20,0,
Netherlands,NLD,02-Feb-20,0,
Netherlands,NLD,03-Feb-20,0,
Netherlands,NLD,04-Feb-20,0,
Netherlands,NLD,05-Feb-20,0,
Netherlands,NLD,06-Feb-20,0,
Netherlands,NLD,07-Feb-20,0,
Netherlands,NLD,08-Feb-20,0,
Netherlands,NLD,09-Feb-20,0,
Netherlands,NLD,10-Feb-20,0,
Netherlands,NLD,11-Feb-20,0,
Netherlands,NLD,12-Feb-20,0,
Netherlands,NLD,13-Feb-20,0,
Netherlands,NLD,14-Feb-20,0,
Netherlands,NLD,15-Feb-20,0,
Netherlands,NLD,16-Feb-20,0,
Netherlands,NLD,17-Feb-20,0,
Netherlands,NLD,18-Feb-20,0,
Netherlands,NLD,19-Feb-20,0,
Netherlands,NLD,20-Feb-20,0,
Netherlands,NLD,21-Feb-20,0,
Netherlands,NLD,22-Feb-20,0,
Netherlands,NLD,23-Feb-20,0,
Netherlands,NLD,24-Feb-20,0,
Netherlands,NLD,25-Feb-20,0,
Netherlands,NLD,26-Feb-20,0,
Netherlands,NLD,27-Feb-20,0,
Netherlands,NLD,28-Feb-20,0,
Netherlands,NLD,29-Feb-20,0,
Netherlands,NLD,01-Mar-20,0,
Netherlands,NLD,02-Mar-20,0,
Netherlands,NLD,03-Mar-20,0,
Netherlands,NLD,04-Mar-20,0,
Netherlands,NLD,05-Mar-20,0,
Netherlands,NLD,06-Mar-20,0,
Netherlands,NLD,07-Mar-20,1,
Netherlands,NLD,08-Mar-20,1,
Netherlands,NLD,09-Mar-20,3,
Netherlands,NLD,10-Mar-20,3,
Netherlands,NLD,11-Mar-20,4,
Netherlands,NLD,12-Mar-20,5,0
Netherlands,NLD,13-Mar-20,5,1
Netherlands,NLD,14-Mar-20,5,2
Netherlands,NLD,15-Mar-20,12,3
Netherlands,NLD,16-Mar-20,20,4
Netherlands,NLD,17-Mar-20,24,5
Netherlands,NLD,18-Mar-20,43,6
Netherlands,NLD,19-Mar-20,58,7
Netherlands,NLD,20-Mar-20,76,8
Netherlands,NLD,21-Mar-20,106,9
Netherlands,NLD,22-Mar-20,136,10
Netherlands,NLD,23-Mar-20,179,11
Netherlands,NLD,24-Mar-20,213,12
Netherlands,NLD,25-Mar-20,276,13
Netherlands,NLD,26-Mar-20,356,14
Netherlands,NLD,27-Mar-20,434,15
Netherlands,NLD,28-Mar-20,546,16
Netherlands,NLD,29-Mar-20,639,17
