dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,cum_cases,cum_deaths,Days_10cases,Days_5deaths,cases_doubling,deaths_doubling
2020-03-29,29,3,2020,3965,64,Germany,DE,DEU,82927922,52547,389,55,17,12,12
2020-03-30,30,3,2020,4751,66,Germany,DE,DEU,82927922,57298,455,56,18,12,12
2020-03-31,31,3,2020,4615,128,Germany,DE,DEU,82927922,61913,583,57,19,12,12
2020-04-01,1,4,2020,5453,149,Germany,DE,DEU,82927922,67366,732,58,20,12,12
2020-04-02,2,4,2020,6156,140,Germany,DE,DEU,82927922,73522,872,59,21,12,12
2020-04-03,3,4,2020,6174,145,Germany,DE,DEU,82927922,79696,1017,60,22,12,12
2020-04-04,4,4,2020,6082,141,Germany,DE,DEU,82927922,85778,1158,61,23,12,12
2020-04-05,5,4,2020,5936,184,Germany,DE,DEU,82927922,91714,1342,62,24,12,12
2020-04-06,6,4,2020,3677,92,Germany,DE,DEU,82927922,95391,1434,63,25,12,12
2020-04-07,7,4,2020,3834,173,Germany,DE,DEU,82927922,99225,1607,64,26,12,12
2020-04-08,8,4,2020,4003,254,Germany,DE,DEU,82927922,103228,1861,65,27,12,12
2020-04-09,9,4,2020,4974,246,Germany,DE,DEU,82927922,108202,2107,66,28,12,12
2020-04-10,10,4,2020,5323,266,Germany,DE,DEU,82927922,113525,2373,67,29,12,12
2020-04-11,11,4,2020,4133,171,Germany,DE,DEU,82927922,117658,2544,68,30,12,12
2020-04-12,12,4,2020,2821,129,Germany,DE,DEU,82927922,120479,2673,69,31,12,12
2020-04-13,13,4,2020,2537,126,Germany,DE,DEU,82927922,123016,2799,70,32,12,12
2020-04-14,14,4,2020,2082,170,Germany,DE,DEU,82927922,125098,2969,71,33,12,12
2019-12-31,31,12,2019,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-01,1,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-02,2,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-03,3,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-04,4,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-05,5,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-06,6,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-07,7,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-08,8,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-09,9,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-10,10,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-11,11,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-12,12,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-13,13,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-14,14,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-15,15,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-16,16,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-17,17,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-18,18,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-19,19,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-20,20,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-21,21,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-22,22,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-23,23,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-24,24,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-25,25,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-26,26,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-27,27,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-28,28,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-29,29,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-30,30,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-01-31,31,1,2020,0,0,Spain,ES,ESP,46723749,0,0,0,0,12,12
2020-02-01,1,2,2020,1,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-02,2,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-03,3,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-04,4,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-05,5,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-06,6,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-07,7,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-08,8,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-09,9,2,2020,0,0,Spain,ES,ESP,46723749,1,0,0,0,12,12
2020-02-10,10,2,2020,1,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-11,11,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-12,12,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-13,13,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-14,14,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-15,15,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-16,16,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-17,17,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-18,18,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-19,19,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-20,20,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-21,21,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-22,22,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-23,23,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-24,24,2,2020,0,0,Spain,ES,ESP,46723749,2,0,0,0,12,12
2020-02-25,25,2,2020,1,0,Spain,ES,ESP,46723749,3,0,0,0,12,12
2020-02-26,26,2,2020,4,0,Spain,ES,ESP,46723749,7,0,0,0,12,12
2020-02-27,27,2,2020,5,0,Spain,ES,ESP,46723749,12,0,1,0,12,12
2020-02-28,28,2,2020,13,0,Spain,ES,ESP,46723749,25,0,2,0,12,12
2020-02-29,29,2,2020,9,0,Spain,ES,ESP,46723749,34,0,3,0,12,12
2020-03-01,1,3,2020,32,0,Spain,ES,ESP,46723749,66,0,4,0,12,12
2020-03-02,2,3,2020,17,0,Spain,ES,ESP,46723749,83,0,5,0,12,12
2020-03-03,3,3,2020,31,0,Spain,ES,ESP,46723749,114,0,6,0,12,12
2020-03-04,4,3,2020,37,0,Spain,ES,ESP,46723749,151,0,7,0,12,12
2020-03-05,5,3,2020,49,1,Spain,ES,ESP,46723749,200,1,8,0,12,12
2020-03-06,6,3,2020,61,2,Spain,ES,ESP,46723749,261,3,9,0,12,12
2020-03-07,7,3,2020,113,2,Spain,ES,ESP,46723749,374,5,10,1,12,12
2020-03-08,8,3,2020,56,0,Spain,ES,ESP,46723749,430,5,11,2,12,12
2020-03-09,9,3,2020,159,0,Spain,ES,ESP,46723749,589,5,12,3,12,12
2020-03-10,10,3,2020,615,23,Spain,ES,ESP,46723749,1204,28,13,4,12,12
2020-03-11,11,3,2020,435,7,Spain,ES,ESP,46723749,1639,35,14,5,12,12
2020-03-12,12,3,2020,501,12,Spain,ES,ESP,46723749,2140,47,15,6,12,12
2020-03-13,13,3,2020,864,37,Spain,ES,ESP,46723749,3004,84,16,7,12,12
2020-03-14,14,3,2020,1227,37,Spain,ES,ESP,46723749,4231,121,17,8,12,12
2020-03-15,15,3,2020,1522,15,Spain,ES,ESP,46723749,5753,136,18,9,12,12
2020-03-16,16,3,2020,2000,152,Spain,ES,ESP,46723749,7753,288,19,10,12,12
2020-03-17,17,3,2020,1438,21,Spain,ES,ESP,46723749,9191,309,20,11,12,12
2020-03-18,18,3,2020,1987,182,Spain,ES,ESP,46723749,11178,491,21,12,12,12
2020-03-19,19,3,2020,2538,107,Spain,ES,ESP,46723749,13716,598,22,13,12,12
2020-03-20,20,3,2020,3431,169,Spain,ES,ESP,46723749,17147,767,23,14,12,12
2020-03-21,21,3,2020,2833,235,Spain,ES,ESP,46723749,19980,1002,24,15,12,12
2020-03-22,22,3,2020,4946,324,Spain,ES,ESP,46723749,24926,1326,25,16,12,12
2020-03-23,23,3,2020,3646,394,Spain,ES,ESP,46723749,28572,1720,26,17,12,12
2020-03-24,24,3,2020,4517,462,Spain,ES,ESP,46723749,33089,2182,27,18,12,12
2020-03-25,25,3,2020,6584,514,Spain,ES,ESP,46723749,39673,2696,28,19,12,12
2020-03-26,26,3,2020,7937,738,Spain,ES,ESP,46723749,47610,3434,29,20,12,12
2020-03-27,27,3,2020,8578,655,Spain,ES,ESP,46723749,56188,4089,30,21,12,12
2020-03-28,28,3,2020,7871,769,Spain,ES,ESP,46723749,64059,4858,31,22,12,12
2020-03-29,29,3,2020,8189,832,Spain,ES,ESP,46723749,72248,5690,32,23,12,12
2020-03-30,30,3,2020,6549,838,Spain,ES,ESP,46723749,78797,6528,33,24,12,12
2020-03-31,31,3,2020,6398,812,Spain,ES,ESP,46723749,85195,7340,34,25,12,12
2020-04-01,1,4,2020,9222,849,Spain,ES,ESP,46723749,94417,8189,35,26,12,12
2020-04-02,2,4,2020,7719,864,Spain,ES,ESP,46723749,102136,9053,36,27,12,12
2020-04-03,3,4,2020,8102,950,Spain,ES,ESP,46723749,110238,10003,37,28,12,12
2020-04-04,4,4,2020,7472,932,Spain,ES,ESP,46723749,117710,10935,38,29,12,12
2020-04-05,5,4,2020,7026,809,Spain,ES,ESP,46723749,124736,11744,39,30,12,12
2020-04-06,6,4,2020,6023,674,Spain,ES,ESP,46723749,130759,12418,40,31,12,12
2020-04-07,7,4,2020,4273,637,Spain,ES,ESP,46723749,135032,13055,41,32,12,12
2020-04-08,8,4,2020,5478,743,Spain,ES,ESP,46723749,140510,13798,42,33,12,12
2020-04-09,9,4,2020,6180,757,Spain,ES,ESP,46723749,146690,14555,43,34,12,12
2020-04-10,10,4,2020,5756,683,Spain,ES,ESP,46723749,152446,15238,44,35,12,12
2020-04-11,11,4,2020,4576,605,Spain,ES,ESP,46723749,157022,15843,45,36,12,12
2020-04-12,12,4,2020,4830,510,Spain,ES,ESP,46723749,161852,16353,46,37,12,12
2020-04-13,13,4,2020,4167,619,Spain,ES,ESP,46723749,166019,16972,47,38,12,12
2020-04-14,14,4,2020,3477,517,Spain,ES,ESP,46723749,169496,17489,48,39,12,12
2019-12-31,31,12,2019,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-01,1,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-02,2,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-03,3,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-04,4,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-05,5,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-06,6,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-07,7,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-08,8,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-09,9,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-10,10,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-11,11,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-12,12,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-13,13,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-14,14,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-15,15,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-16,16,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-17,17,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-18,18,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-19,19,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-20,20,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-21,21,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-22,22,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-23,23,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-24,24,1,2020,0,0,France,FR,FRA,66987244,0,0,0,0,12,12
2020-01-25,25,1,2020,3,0,France,FR,FRA,66987244,3,0,0,0,12,12
2020-01-26,26,1,2020,0,0,France,FR,FRA,66987244,3,0,0,0,12,12
2020-01-27,27,1,2020,0,0,France,FR,FRA,66987244,3,0,0,0,12,12
2020-01-28,28,1,2020,0,0,France,FR,FRA,66987244,3,0,0,0,12,12
2020-01-29,29,1,2020,1,0,France,FR,FRA,66987244,4,0,0,0,12,12
2020-01-30,30,1,2020,1,0,France,FR,FRA,66987244,5,0,0,0,12,12
2020-01-31,31,1,2020,1,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-01,1,2,2020,0,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-02,2,2,2020,0,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-03,3,2,2020,0,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-04,4,2,2020,0,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-05,5,2,2020,0,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-06,6,2,2020,0,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-07,7,2,2020,0,0,France,FR,FRA,66987244,6,0,0,0,12,12
2020-02-08,8,2,2020,5,0,France,FR,FRA,66987244,11,0,1,0,12,12
2020-02-09,9,2,2020,0,0,France,FR,FRA,66987244,11,0,2,0,12,12
2020-02-10,10,2,2020,0,0,France,FR,FRA,66987244,11,0,3,0,12,12
2020-02-11,11,2,2020,0,0,France,FR,FRA,66987244,11,0,4,0,12,12
2020-02-12,12,2,2020,0,0,France,FR,FRA,66987244,11,0,5,0,12,12
2020-02-13,13,2,2020,0,0,France,FR,FRA,66987244,11,0,6,0,12,12
2020-02-14,14,2,2020,0,0,France,FR,FRA,66987244,11,0,7,0,12,12
2020-02-15,15,2,2020,0,1,France,FR,FRA,66987244,11,1,8,0,12,12
2020-02-16,16,2,2020,0,0,France,FR,FRA,66987244,11,1,9,0,12,12
2020-02-17,17,2,2020,1,0,France,FR,FRA,66987244,12,1,10,0,12,12
2020-02-18,18,2,2020,0,0,France,FR,FRA,66987244,12,1,11,0,12,12
2020-02-19,19,2,2020,0,0,France,FR,FRA,66987244,12,1,12,0,12,12
2020-02-20,20,2,2020,0,0,France,FR,FRA,66987244,12,1,13,0,12,12
2020-02-21,21,2,2020,0,0,France,FR,FRA,66987244,12,1,14,0,12,12
2020-02-22,22,2,2020,0,0,France,FR,FRA,66987244,12,1,15,0,12,12
2020-02-23,23,2,2020,0,0,France,FR,FRA,66987244,12,1,16,0,12,12
2020-02-24,24,2,2020,0,0,France,FR,FRA,66987244,12,1,17,0,12,12
2020-02-25,25,2,2020,0,0,France,FR,FRA,66987244,12,1,18,0,12,12
2020-02-26,26,2,2020,2,0,France,FR,FRA,66987244,14,1,19,0,12,12
2020-02-27,27,2,2020,3,1,France,FR,FRA,66987244,17,2,20,0,12,12
2020-02-28,28,2,2020,21,0,France,FR,FRA,66987244,38,2,21,0,12,12
2020-02-29,29,2,2020,19,0,France,FR,FRA,66987244,57,2,22,0,12,12
2020-03-01,1,3,2020,43,0,France,FR,FRA,66987244,100,2,23,0,12,12
2020-03-02,2,3,2020,30,0,France,FR,FRA,66987244,130,2,24,0,12,12
2020-03-03,3,3,2020,48,1,France,FR,FRA,66987244,178,3,25,0,12,12
2020-03-04,4,3,2020,34,1,France,FR,FRA,66987244,212,4,26,0,12,12
2020-03-05,5,3,2020,73,0,France,FR,FRA,66987244,285,4,27,0,12,12
2020-03-06,6,3,2020,138,3,France,FR,FRA,66987244,423,7,28,1,12,12
2020-03-07,7,3,2020,190,2,France,FR,FRA,66987244,613,9,29,2,12,12
2020-03-08,8,3,2020,103,1,France,FR,FRA,66987244,716,10,30,3,12,12
2020-03-09,9,3,2020,410,9,France,FR,FRA,66987244,1126,19,31,4,12,12
2020-03-10,10,3,2020,286,11,France,FR,FRA,66987244,1412,30,32,5,12,12
2020-03-11,11,3,2020,372,3,France,FR,FRA,66987244,1784,33,33,6,12,12
2020-03-12,12,3,2020,497,15,France,FR,FRA,66987244,2281,48,34,7,12,12
2020-03-13,13,3,2020,595,13,France,FR,FRA,66987244,2876,61,35,8,12,12
2020-03-14,14,3,2020,785,18,France,FR,FRA,66987244,3661,79,36,9,12,12
2020-03-15,15,3,2020,838,12,France,FR,FRA,66987244,4499,91,37,10,12,12
2020-03-16,16,3,2020,924,36,France,FR,FRA,66987244,5423,127,38,11,12,12
2020-03-17,17,3,2020,1210,21,France,FR,FRA,66987244,6633,148,39,12,12,12
2020-03-18,18,3,2020,1097,27,France,FR,FRA,66987244,7730,175,40,13,12,12
2020-03-19,19,3,2020,1404,69,France,FR,FRA,66987244,9134,244,41,14,12,12
2020-03-20,20,3,2020,1861,128,France,FR,FRA,66987244,10995,372,42,15,12,12
2020-03-21,21,3,2020,1617,78,France,FR,FRA,66987244,12612,450,43,16,12,12
2020-03-22,22,3,2020,1847,112,France,FR,FRA,66987244,14459,562,44,17,12,12
2020-03-23,23,3,2020,1559,112,France,FR,FRA,66987244,16018,674,45,18,12,12
2020-03-24,24,3,2020,3838,186,France,FR,FRA,66987244,19856,860,46,19,12,12
2020-03-25,25,3,2020,2446,240,France,FR,FRA,66987244,22302,1100,47,20,12,12
2020-03-26,26,3,2020,2931,231,France,FR,FRA,66987244,25233,1331,48,21,12,12
2020-03-27,27,3,2020,3922,365,France,FR,FRA,66987244,29155,1696,49,22,12,12
2020-03-28,28,3,2020,3809,299,France,FR,FRA,66987244,32964,1995,50,23,12,12
2020-03-29,29,3,2020,4611,319,France,FR,FRA,66987244,37575,2314,51,24,12,12
2020-03-30,30,3,2020,2599,292,France,FR,FRA,66987244,40174,2606,52,25,12,12
2020-03-31,31,3,2020,4376,418,France,FR,FRA,66987244,44550,3024,53,26,12,12
2020-04-01,1,4,2020,7578,499,France,FR,FRA,66987244,52128,3523,54,27,12,12
2020-04-02,2,4,2020,4861,509,France,FR,FRA,66987244,56989,4032,55,28,12,12
2020-04-03,3,4,2020,2116,471,France,FR,FRA,66987244,59105,4503,56,29,12,12
2020-04-04,4,4,2020,5233,2004,France,FR,FRA,66987244,64338,6507,57,30,12,12
2020-04-05,5,4,2020,4267,1053,France,FR,FRA,66987244,68605,7560,58,31,12,12
2020-04-06,6,4,2020,1873,518,France,FR,FRA,66987244,70478,8078,59,32,12,12
2020-04-07,7,4,2020,3912,833,France,FR,FRA,66987244,74390,8911,60,33,12,12
2020-04-08,8,4,2020,3777,1417,France,FR,FRA,66987244,78167,10328,61,34,12,12
2020-04-09,9,4,2020,3881,541,France,FR,FRA,66987244,82048,10869,62,35,12,12
2020-04-10,10,4,2020,4286,1341,France,FR,FRA,66987244,86334,12210,63,36,12,12
2020-04-11,11,4,2020,4342,987,France,FR,FRA,66987244,90676,13197,64,37,12,12
2020-04-12,12,4,2020,3114,635,France,FR,FRA,66987244,93790,13832,65,38,12,12
2020-04-13,13,4,2020,1613,561,France,FR,FRA,66987244,95403,14393,66,39,12,12
2020-04-14,14,4,2020,2673,574,France,FR,FRA,66987244,98076,14967,67,40,12,12
2019-12-31,31,12,2019,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-01,1,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-02,2,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-03,3,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-04,4,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-05,5,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-06,6,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-07,7,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-08,8,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-09,9,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-10,10,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-11,11,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-12,12,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-13,13,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-14,14,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-15,15,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-16,16,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-17,17,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-18,18,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-19,19,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-20,20,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-21,21,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-22,22,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-23,23,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-24,24,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-25,25,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-26,26,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-27,27,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-28,28,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-29,29,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-30,30,1,2020,0,0,United_Kingdom,UK,GBR,66488991,0,0,0,0,12,12
2020-01-31,31,1,2020,2,0,United_Kingdom,UK,GBR,66488991,2,0,0,0,12,12
2020-02-01,1,2,2020,0,0,United_Kingdom,UK,GBR,66488991,2,0,0,0,12,12
2020-02-02,2,2,2020,0,0,United_Kingdom,UK,GBR,66488991,2,0,0,0,12,12
2020-02-03,3,2,2020,0,0,United_Kingdom,UK,GBR,66488991,2,0,0,0,12,12
2020-02-04,4,2,2020,0,0,United_Kingdom,UK,GBR,66488991,2,0,0,0,12,12
2020-02-05,5,2,2020,0,0,United_Kingdom,UK,GBR,66488991,2,0,0,0,12,12
2020-02-06,6,2,2020,0,0,United_Kingdom,UK,GBR,66488991,2,0,0,0,12,12
2020-02-07,7,2,2020,1,0,United_Kingdom,UK,GBR,66488991,3,0,0,0,12,12
2020-02-08,8,2,2020,0,0,United_Kingdom,UK,GBR,66488991,3,0,0,0,12,12
2020-02-09,9,2,2020,1,0,United_Kingdom,UK,GBR,66488991,4,0,0,0,12,12
2020-02-10,10,2,2020,0,0,United_Kingdom,UK,GBR,66488991,4,0,0,0,12,12
2020-02-11,11,2,2020,4,0,United_Kingdom,UK,GBR,66488991,8,0,0,0,12,12
2020-02-12,12,2,2020,0,0,United_Kingdom,UK,GBR,66488991,8,0,0,0,12,12
2020-02-13,13,2,2020,1,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-14,14,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-15,15,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-16,16,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-17,17,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-18,18,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-19,19,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-20,20,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-21,21,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-22,22,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-23,23,2,2020,0,0,United_Kingdom,UK,GBR,66488991,9,0,0,0,12,12
2020-02-24,24,2,2020,4,0,United_Kingdom,UK,GBR,66488991,13,0,1,0,12,12
2020-02-25,25,2,2020,0,0,United_Kingdom,UK,GBR,66488991,13,0,2,0,12,12
2020-02-26,26,2,2020,0,0,United_Kingdom,UK,GBR,66488991,13,0,3,0,12,12
2020-02-27,27,2,2020,0,0,United_Kingdom,UK,GBR,66488991,13,0,4,0,12,12
2020-02-28,28,2,2020,3,0,United_Kingdom,UK,GBR,66488991,16,0,5,0,12,12
2020-02-29,29,2,2020,2,0,United_Kingdom,UK,GBR,66488991,18,0,6,0,12,12
2020-03-01,1,3,2020,5,0,United_Kingdom,UK,GBR,66488991,23,0,7,0,12,12
2020-03-02,2,3,2020,13,0,United_Kingdom,UK,GBR,66488991,36,0,8,0,12,12
2020-03-03,3,3,2020,4,0,United_Kingdom,UK,GBR,66488991,40,0,9,0,12,12
2020-03-04,4,3,2020,11,0,United_Kingdom,UK,GBR,66488991,51,0,10,0,12,12
2020-03-05,5,3,2020,34,0,United_Kingdom,UK,GBR,66488991,85,0,11,0,12,12
2020-03-06,6,3,2020,30,1,United_Kingdom,UK,GBR,66488991,115,1,12,0,12,12
2020-03-07,7,3,2020,48,0,United_Kingdom,UK,GBR,66488991,163,1,13,0,12,12
2020-03-08,8,3,2020,43,1,United_Kingdom,UK,GBR,66488991,206,2,14,0,12,12
2020-03-09,9,3,2020,67,1,United_Kingdom,UK,GBR,66488991,273,3,15,0,12,12
2020-03-10,10,3,2020,48,2,United_Kingdom,UK,GBR,66488991,321,5,16,1,12,12
2020-03-11,11,3,2020,52,1,United_Kingdom,UK,GBR,66488991,373,6,17,2,12,12
2020-03-12,12,3,2020,83,0,United_Kingdom,UK,GBR,66488991,456,6,18,3,12,12
